"","NAME","TYPE","STATUS","LAT","LON","STAT2"
"217","JERSEY COMMUNITY HOSPITAL","GENERAL ACUTE CARE","OPEN",39.11054067,-90.34288716,"OPEN"
"218","MIDWEST MEDICAL CENTER","CRITICAL ACCESS","OPEN",42.44917757,-90.4577401,"OPEN"
"219","COPLEY MEMORIAL HOSPITAL","GENERAL ACUTE CARE","OPEN",41.72900718,-88.27061598,"OPEN"
"220","DELNOR COMMUNITY HOSPITAL","GENERAL ACUTE CARE","OPEN",41.88661497,-88.34345036,"OPEN"
"221","PRESENCE MERCY MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",41.78580955,-88.32576904,"OPEN"
"222","GOOD SAMARITAN REGIONAL HLTH CENTER","GENERAL ACUTE CARE","CLOSED",38.3223146,-88.91029407,"OPEN"
"223","WAYNE COUNTY HOSPITAL","GENERAL ACUTE CARE","OPEN",36.81986477,-84.86689261,"OPEN"
"224","BAPTIST REGIONAL MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",36.9228222,-84.11972991,"OPEN"
"225","BLUEGRASS COMMUNITY HOSPITAL","GENERAL ACUTE CARE","OPEN",38.05476569,-84.72378834,"OPEN"
"226","BARBOURVILLE ARH HOSPITAL","CRITICAL ACCESS","OPEN",36.85105102,-83.87016565,"OPEN"
"227","SAINT JOSEPH HOSPITAL LONDON","GENERAL ACUTE CARE","OPEN",37.11771211,-84.10900237,"OPEN"
"228","THREE RIVERS MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",38.09248664,-82.6044083,"OPEN"
"229","GIBSON COMMUNITY HOSPITAL","CRITICAL ACCESS","OPEN",40.47836698,-88.37026499,"OPEN"
"230","GRAHAM HOSPITAL ASSOCIATION","GENERAL ACUTE CARE","OPEN",40.55266909,-90.03882997,"OPEN"
"231","CLIFTON T PERKINS HOSPITAL CENTER","PSYCHIATRIC","OPEN",39.13984869,-76.7953656,"OPEN"
"232","HOWARD COUNTY GENERAL HOSPITAL","GENERAL ACUTE CARE","OPEN",39.21435984,-76.88586971,"OPEN"
"233","SHEPPARD PRATT AT ELLICOTT CITY","GENERAL ACUTE CARE","OPEN",39.25569234,-76.79311804,"OPEN"
"234","GARRETT COUNTY MEMORIAL HOSPITAL","GENERAL ACUTE CARE","OPEN",39.41344074,-79.40097852,"OPEN"
"235","BIG BEND REGIONAL MEDICAL CENTER","CRITICAL ACCESS","OPEN",30.38394439,-103.6704807,"OPEN"
"236","WINNIE COMMUNITY HOSPITAL","CRITICAL ACCESS","OPEN",29.81969711,-94.37646869,"OPEN"
"237","UNIVERSITY OF MD SHORE MEDICAL CTR AT CHESTERTOWN","GENERAL ACUTE CARE","OPEN",39.21747943,-76.06493932,"OPEN"
"238","BALLINGER MEMORIAL HOSPITAL","CRITICAL ACCESS","OPEN",31.74997292,-99.96290978,"OPEN"
"239","TMC BONHAM HOSPITAL","CRITICAL ACCESS","OPEN",33.57832798,-96.16664583,"OPEN"
"240","HEART OF TEXAS MEMORIAL HOSPITAL","CRITICAL ACCESS","OPEN",31.1176885,-99.34685361,"OPEN"
"241","CHI ST. JOSEPH HEALTH BURLESON HOSPITAL","CRITICAL ACCESS","OPEN",30.52023043,-96.71628683,"OPEN"
"242","CHILLICOTHE HOSPITAL","CRITICAL ACCESS","OPEN",34.25475226,-99.51579603,"OPEN"
"243","GOODALL-WITCHER HOSPITAL","CRITICAL ACCESS","OPEN",31.77685263,-97.58892556,"OPEN"
"244","MITCHELL COUNTY HOSPITAL","CRITICAL ACCESS","OPEN",32.40643731,-100.8759346,"OPEN"
"245","CRANE MEMORIAL HOSPITAL","CRITICAL ACCESS","OPEN",31.38955285,-102.3499056,"OPEN"
"246","CROSBYTON CLINIC HOSPITAL","CRITICAL ACCESS","OPEN",33.66061882,-101.2461024,"OPEN"
"247","YOAKUM COUNTY HOSPITAL","CRITICAL ACCESS","OPEN",32.96857601,-102.8358621,"OPEN"
"248","RICE MEDICAL CENTER","CRITICAL ACCESS","OPEN",29.58775858,-96.3452847,"OPEN"
"249","CONCHO COUNTY HOSPITAL","CRITICAL ACCESS","OPEN",31.22129266,-99.84811412,"OPEN"
"250","JACKSON COUNTY HOSPITAL","CRITICAL ACCESS","OPEN",28.96910475,-96.63588688,"OPEN"
"251","SCHLEICHER COUNTY MEDICAL CENTER","CRITICAL ACCESS","OPEN",30.86300194,-100.6029941,"OPEN"
"252","ELECTRA MEMORIAL HOSPITAL","CRITICAL ACCESS","OPEN",34.01802681,-98.92489812,"OPEN"
"253","PARMER MEDICAL CENTER","CRITICAL ACCESS","OPEN",34.64427416,-102.7218242,"OPEN"
"254","CORYELL MEMORIAL HOSPITAL","CRITICAL ACCESS","OPEN",31.43513711,-97.77919934,"OPEN"
"255","JEWISH HOSPITAL SHELBYVILLE","GENERAL ACUTE CARE","OPEN",38.20902771,-85.23592218,"OPEN"
"256","THE MEDICAL CENTER AT FRANKLIN","GENERAL ACUTE CARE","OPEN",36.70001758,-86.57682839,"OPEN"
"257","TAYLOR REGIONAL HOSPITAL","GENERAL ACUTE CARE","OPEN",37.36635176,-85.33810656,"OPEN"
"258","HAMLIN MEMORIAL HOSPITAL","CRITICAL ACCESS","OPEN",32.88589548,-100.13516,"OPEN"
"259","HASKELL MEMORIAL HOSPITAL","CRITICAL ACCESS","OPEN",33.15736151,-99.74468102,"OPEN"
"260","SABINE COUNTY HOSPITAL","CRITICAL ACCESS","OPEN",31.33380873,-93.86296451,"OPEN"
"261","CLAY COUNTY MEMORIAL HOSPITAL","CRITICAL ACCESS","OPEN",33.81437269,-98.19848415,"OPEN"
"262","CHRISTUS MOTHER FRANCES HOSPITAL JACKSONVILLE","CRITICAL ACCESS","OPEN",31.93852592,-95.24777436,"OPEN"
"263","OTTO KAISER MEMORIAL HOSPITAL","CRITICAL ACCESS","OPEN",28.8506567,-97.87825546,"OPEN"
"264","WINKLER COUNTY MEMORIAL HOSPITAL","CRITICAL ACCESS","OPEN",31.84959206,-103.0905626,"OPEN"
"265","KNOX COUNTY HOSPITAL","CRITICAL ACCESS","OPEN",33.41380466,-99.81155305,"OPEN"
"266","ROLLINS BROOK COMMUNITY HOSPITAL","CRITICAL ACCESS","OPEN",31.0721863,-98.1862254,"OPEN"
"267","LIBERTY-DAYTON REGIONAL MEDICAL CENTER","CRITICAL ACCESS","OPEN",30.06882337,-94.79849135,"OPEN"
"268","W.J. MANGOLD MEMORIAL HOSPITAL","CRITICAL ACCESS","OPEN",34.12707748,-101.4412453,"OPEN"
"269","SETON EDGAR B DAVIS HOSPITAL","CRITICAL ACCESS","OPEN",29.67317456,-97.65449953,"OPEN"
"270","COCHRAN MEMORIAL HOSPITAL","CRITICAL ACCESS","OPEN",33.71973751,-102.7575223,"OPEN"
"271","FREDERICK MEMORIAL HOSPITAL","GENERAL ACUTE CARE","OPEN",39.42265668,-77.41466111,"OPEN"
"272","MEDSTAR FRANKLIN SQUARE MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",39.3507894,-76.47990671,"OPEN"
"273","NORTHWEST HOSPITAL CENTER","GENERAL ACUTE CARE","OPEN",39.35859345,-76.78181096,"OPEN"
"274","SHEPPARD AND ENOCH PRATT HOSPITAL","PSYCHIATRIC","OPEN",39.39075299,-76.61942687,"OPEN"
"275","GREATER BALTIMORE MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",39.39085636,-76.62455651,"OPEN"
"276","UNIVERSITY OF MARYLAND SAINT JOSEPH MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",39.38805718,-76.61106352,"OPEN"
"277","SPRING GROVE HOSPITAL CENTER","PSYCHIATRIC","OPEN",39.2647555,-76.7225854,"OPEN"
"278","WESTERN MARYLAND REGIONAL MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",39.64783067,-78.7332415,"OPEN"
"279","THOMAS B FINAN CENTER","PSYCHIATRIC","OPEN",39.65587346,-78.73606245,"OPEN"
"280","ANNE ARUNDEL MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",38.98992672,-76.53461243,"OPEN"
"281","MUENSTER MEMORIAL HOSPITAL","CRITICAL ACCESS","OPEN",33.65395734,-97.38032336,"OPEN"
"282","PINCKNEYVILLE COMMUNITY HOSPITAL","CRITICAL ACCESS","OPEN",38.08106974,-89.38331938,"OPEN"
"283","KIRBY MEDICAL CENTER","CRITICAL ACCESS","OPEN",40.06044805,-88.5588217,"OPEN"
"284","GRIMES ST. JOSEPH HEALTH CENTER","CRITICAL ACCESS","OPEN",30.39244908,-96.07767218,"OPEN"
"285","ROCHELLE COMMUNITY HOSPITAL","CRITICAL ACCESS","OPEN",41.92831445,-89.06342974,"OPEN"
"286","GREATER PEORIA SPECIALTY HOSPITAL LLC - DBA KINDRED HOSPITAL PEORIA","LONG TERM CARE","OPEN",40.69288862,-89.60072965,"OPEN"
"287","PROCTOR HOSPITAL","GENERAL ACUTE CARE","OPEN",40.75296805,-89.59786556,"OPEN"
"288","SAINT FRANCIS MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",40.70274682,-89.59196543,"OPEN"
"289","ILLINI COMMUNITY HOSPITAL","CRITICAL ACCESS","OPEN",39.60744348,-90.8151327,"OPEN"
"290","CALVERT MEMORIAL HOSPITAL","GENERAL ACUTE CARE","OPEN",38.55990681,-76.59627256,"OPEN"
"291","LECONTE MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",35.85592321,-83.53521998,"OPEN"
"292","HEALTHSOUTH REHABILITATION HOSPITAL OF MEMPHIS","REHABILITATION","OPEN",35.13780022,-90.0191809,"OPEN"
"293","BAPTIST MEMORIAL HOSPITAL","GENERAL ACUTE CARE","OPEN",35.12952196,-89.86155885,"OPEN"
"294","VALIR REHABILITATION HOSPITAL OF OKC","REHABILITATION","OPEN",35.47489624,-97.52494158,"OPEN"
"295","MUSCOGEE (CREEK) NATION PHYSICAL REHABILITATION CENTER","REHABILITATION","OPEN",35.66753235,-95.96033181,"OPEN"
"296","ALEXIAN BROTHERS BEHAVIORAL HEALTH HOSPITAL","PSYCHIATRIC","OPEN",42.0540673,-88.13716781,"OPEN"
"297","AURORA CHICAGO LAKESHORE HOSPITAL  LLC - DBA AURORA CHICAGO LAKESHORE HOSPITAL","PSYCHIATRIC","OPEN",41.97029929,-87.65060003,"OPEN"
"298","BLESSING HOSPITAL","GENERAL ACUTE CARE","OPEN",39.93635888,-91.3994572,"OPEN"
"299","METHODIST MEDICAL CENTER OF ILLINOIS","GENERAL ACUTE CARE","OPEN",40.7003058,-89.59491684,"OPEN"
"300","HAMILTON HOSPITAL","CRITICAL ACCESS","OPEN",33.36936482,-98.76430459,"OPEN"
"301","PALACIOS COMMUNITY MEDICAL CENTER","CRITICAL ACCESS","OPEN",28.71692636,-96.21422746,"OPEN"
"302","EAST TEXAS MEDICAL CENTER PITTSBURG","CRITICAL ACCESS","OPEN",33.03304598,-94.95905399,"OPEN"
"303","FISHER COUNTY HOSPITAL DISTRICT","CRITICAL ACCESS","OPEN",32.83343986,-100.4360428,"OPEN"
"304","FRANCISCAN ALLIANCE  INC. - DBA FRANCISCAN ST. JAMES HEALTH-CHICAGO HEIGHTS","GENERAL ACUTE CARE","OPEN",41.50474151,-87.63984706,"OPEN"
"305","GLENBROOK HOSPITAL","GENERAL ACUTE CARE","OPEN",42.09253849,-87.85272133,"OPEN"
"306","SWEENY COMMUNITY HOSPITAL","CRITICAL ACCESS","OPEN",29.04783467,-95.69183141,"OPEN"
"307","LARABIDA CHILDREN S HOSPITAL","CHILDREN","OPEN",41.77729334,-87.57131243,"OPEN"
"308","LILLIAN M. HUDSPETH MEMORIAL HOSPITAL","CRITICAL ACCESS","OPEN",30.56340928,-100.6344359,"OPEN"
"309","REHABILITATION INSTITUTE OF CHICAGO","REHABILITATION","OPEN",41.89545454,-87.6183348,"OPEN"
"310","RIVEREDGE HOSPITAL","PSYCHIATRIC","OPEN",41.86489307,-87.82828251,"OPEN"
"311","RM HEALTH PROVIDERS LTD PARTNERSHIP - DBA RML SPECIALTY HOSPITAL","LONG TERM CARE","OPEN",41.78618532,-87.91530761,"OPEN"
"312","RML HEALTH PROVIDERS LIMITED PARTNERSHIP - DBA RML CHICAGO","LONG TERM CARE","OPEN",41.87494489,-87.71227205,"OPEN"
"313","LYNN COUNTY HOSPITAL DISTRICT","CRITICAL ACCESS","OPEN",33.16728156,-101.8161512,"OPEN"
"314","SCHWAB REHABILITATION CENTER","REHABILITATION","OPEN",41.86229676,-87.69531666,"OPEN"
"315","SHRINERS HOSPITAL FOR CHILDREN - CHICAGO","CHILDREN","OPEN",41.91983804,-87.79342252,"OPEN"
"316","THC CHICAGO  INC. - DBA KINDRED HOSPITAL - NORTHLAKE","LONG TERM CARE","OPEN",41.90690379,-87.89058977,"OPEN"
"317","THC CHICAGO  INC. - DBA KINDRED HOSPITAL - CENTRAL","LONG TERM CARE","OPEN",41.94024658,-87.72864369,"OPEN"
"318","UHS HARTGROVE HOSPITAL","PSYCHIATRIC","OPEN",41.86632953,-87.76746424,"OPEN"
"319","THROCKMORTON COUNTY MEMORIAL HOSPITAL","CRITICAL ACCESS","OPEN",33.18990414,-99.17664894,"OPEN"
"320","SWISHER MEMORIAL HOSPITAL","CRITICAL ACCESS","OPEN",34.53595958,-101.7556051,"OPEN"
"321","JESSE BROWN VA MEDICAL CENTER - VA CHICAGO HEALTHCARE SYSTEM","MILITARY","OPEN",41.87073782,-87.67704148,"OPEN"
"322","CULBERSON HOSPITAL","CRITICAL ACCESS","OPEN",31.04917326,-104.8275086,"OPEN"
"323","NORTHSHORE UNIVERSITY HEALTH SYSTEM SKOKIE HOSPITAL","GENERAL ACUTE CARE","OPEN",42.05641606,-87.74070961,"OPEN"
"324","COLLINGSWORTH GENERAL HOSPITAL","CRITICAL ACCESS","OPEN",34.84860058,-100.2121919,"OPEN"
"325","PALOS COMMUNITY HOSPITAL","GENERAL ACUTE CARE","OPEN",41.66921093,-87.813444,"OPEN"
"326","RUSH OAK PARK HOSPITAL","GENERAL ACUTE CARE","OPEN",41.87861801,-87.80335153,"OPEN"
"327","ADVENTIST LA GRANGE MEMORIAL HOSPITAL","GENERAL ACUTE CARE","OPEN",41.79706055,-87.88639493,"OPEN"
"328","ROSELAND COMMUNITY HOSPITAL","GENERAL ACUTE CARE","OPEN",41.69222644,-87.62535568,"OPEN"
"329","LOYOLA GOTTLIEB MEMORIAL HOSPITAL","GENERAL ACUTE CARE","OPEN",41.91052978,-87.84281507,"OPEN"
"330","WEST SUBURBAN MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",41.8914014,-87.77617956,"OPEN"
"331","CHRISTUS MOTHER FRANCES HOSPITAL - WINNSBORO","CRITICAL ACCESS","OPEN",32.94453832,-95.30727963,"OPEN"
"332","YOAKUM COMMUNITY HOSPITAL","CRITICAL ACCESS","OPEN",29.30695852,-97.12915909,"OPEN"
"333","LORETTO HOSPITAL","GENERAL ACUTE CARE","OPEN",41.87212457,-87.76408865,"OPEN"
"334","THE UNIVERSITY OF CHICAGO MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",41.78874685,-87.60433713,"OPEN"
"335","GOLDEN PLAINS COMMUNITY HOSPITAL","CRITICAL ACCESS","OPEN",35.65513819,-101.4091807,"OPEN"
"336","ST BERNARD HOSPITAL","GENERAL ACUTE CARE","OPEN",41.77839456,-87.63360134,"OPEN"
"337","SWEDISH COVENANT HOSPITAL","GENERAL ACUTE CARE","OPEN",41.97535155,-87.69946587,"OPEN"
"338","THOREK MEMORIAL HOSPITAL","GENERAL ACUTE CARE","OPEN",41.95518902,-87.65162124,"OPEN"
"339","RESURRECTION MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",41.98750029,-87.81354582,"OPEN"
"340","LITTLE RIVER HEALTHCARE","CRITICAL ACCESS","OPEN",30.65097889,-97.02066652,"OPEN"
"341","RUSH UNIVERSITY MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",41.87457186,-87.66890982,"OPEN"
"342","JOHN H STROGER JR HOSPITAL","GENERAL ACUTE CARE","OPEN",41.87233487,-87.67439846,"OPEN"
"343","HOLY CROSS HOSPITAL","GENERAL ACUTE CARE","OPEN",41.76940669,-87.69238033,"OPEN"
"344","EDWARD HINES| JR. VETERANS AFFAIRS HOSPITAL","MILITARY","OPEN",41.8610986,-87.84129591,"OPEN"
"345","UNIVERSITY OF ILLINOIS HOSPITAL","GENERAL ACUTE CARE","OPEN",41.86966877,-87.67051537,"OPEN"
"346","MARTIN COUNTY HOSPITAL DISTRICT","CRITICAL ACCESS","OPEN",32.13981746,-101.7875197,"OPEN"
"347","MERCY HOSPITAL AND MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",41.84688958,-87.6214916,"OPEN"
"348","FRANCISCAN ST JAMES HEALTH","GENERAL ACUTE CARE","OPEN",41.52310929,-87.71135017,"OPEN"
"349","JACKSON PARK HOSPITAL","GENERAL ACUTE CARE","OPEN",41.75773061,-87.58523506,"OPEN"
"350","LITTLE COMPANY OF MARY HOSPITAL","GENERAL ACUTE CARE","OPEN",41.721465,-87.69302888,"OPEN"
"351","RANKIN COUNTY HOSPITAL DISTRICT","CRITICAL ACCESS","OPEN",31.23288787,-101.9353661,"OPEN"
"352","SOUTH SHORE HOSPITAL","GENERAL ACUTE CARE","OPEN",41.74932739,-87.56899688,"OPEN"
"353","ADVOCATE ILLINOIS MASONIC MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",41.93674085,-87.65137166,"OPEN"
"354","INGALLS MEMORIAL HOSPITAL","GENERAL ACUTE CARE","OPEN",41.60737997,-87.65941817,"OPEN"
"355","METHODIST HOSPITAL OF CHICAGO","GENERAL ACUTE CARE","OPEN",41.97308677,-87.67074306,"OPEN"
"356","NORWEGIAN-AMERICAN HOSPITAL","GENERAL ACUTE CARE","OPEN",41.90079984,-87.69909548,"OPEN"
"357","ADVOCATE CHRIST HOSPITAL & MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",41.72169452,-87.73244225,"OPEN"
"358","ADVOCATE LUTHERAN GENERAL HOSPITAL","GENERAL ACUTE CARE","OPEN",42.03880223,-87.84733438,"OPEN"
"359","ADVOCATE SOUTH SUBURBAN HOSPITAL","GENERAL ACUTE CARE","OPEN",41.56630404,-87.69756973,"OPEN"
"360","NORTHWEST COMMUNITY HOSPITAL","GENERAL ACUTE CARE","OPEN",42.06829111,-87.99218163,"OPEN"
"361","ALEXIAN BROTHERS MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",42.00465682,-88.01689228,"OPEN"
"362","NORTHWESTERN MEMORIAL HOSPITAL","GENERAL ACUTE CARE","OPEN",41.89460771,-87.62102437,"OPEN"
"363","ST ALEXIUS MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",42.05292846,-88.14103422,"OPEN"
"364","PROVIDENT HOSPITAL OF CHICAGO","GENERAL ACUTE CARE","OPEN",41.80267501,-87.61332387,"OPEN"
"365","LOYOLA UNIVERSITY MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",41.86068278,-87.83472209,"OPEN"
"366","WESTLAKE COMMUNITY HOSPITAL","GENERAL ACUTE CARE","OPEN",41.89296012,-87.84849498,"OPEN"
"367","OAK FOREST HOSPITAL","GENERAL ACUTE CARE","CLOSED",41.5996574,-87.73410328,"OPEN"
"368","THC CHICAGO  INC. - DBA KINDRED HOSPITAL - SYCAMORE","LONG TERM CARE","OPEN",41.9829477,-88.68895879,"OPEN"
"369","KISHWAUKEE COMMUNITY HOSPITAL","GENERAL ACUTE CARE","OPEN",41.96139621,-88.72289155,"OPEN"
"370","DR JOHN WARNER HOSPITAL","CRITICAL ACCESS","OPEN",40.14841752,-88.96460821,"OPEN"
"371","GEORGETOWN COMMUNITY HOSPITAL","GENERAL ACUTE CARE","OPEN",38.18651851,-84.56091079,"OPEN"
"372","RUSSELL COUNTY HOSPITAL","GENERAL ACUTE CARE","OPEN",37.05758045,-85.06735281,"OPEN"
"373","ST. CLAIRE REGIONAL MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",38.17947045,-83.43932425,"OPEN"
"374","SUMMERS COUNTY ARH HOSPITAL","CRITICAL ACCESS","OPEN",37.65063595,-80.86029453,"OPEN"
"375","ROANE GENERAL HOSPITAL","CRITICAL ACCESS","OPEN",38.81255478,-81.36903423,"OPEN"
"376","RALEIGH GENERAL HOSPITAL","GENERAL ACUTE CARE","OPEN",37.7875544,-81.20193159,"OPEN"
"377","CENTRAL STATE HOSPITAL","PSYCHIATRIC","OPEN",38.27219096,-85.55809622,"OPEN"
"378","ROCKCASTLE REGIONAL HOSPITAL & RESPIRATORY CARE CENTER","GENERAL ACUTE CARE","OPEN",37.35796432,-84.33590332,"OPEN"
"379","BAPTIST HOSPITAL LOUISVILLE","GENERAL ACUTE CARE","OPEN",38.23811825,-85.6371443,"OPEN"
"380","SAINT JOSEPH BEREA","CRITICAL ACCESS","OPEN",37.57609496,-84.28657055,"OPEN"
"381","MARSHALL COUNTY HOSPITAL","CRITICAL ACCESS","OPEN",36.86708362,-88.36979939,"OPEN"
"382","DAVIS MEMORIAL HOSPITAL","GENERAL ACUTE CARE","OPEN",38.92825591,-79.85480019,"OPEN"
"383","FRAZIER REHAB INSTITUTE","REHABILITATION","OPEN",38.24895576,-85.75021846,"OPEN"
"384","JEWISH HOSPITAL & ST. MARY S HEALTHCARE","GENERAL ACUTE CARE","OPEN",38.24913165,-85.7511895,"OPEN"
"385","KINDRED HOSPITAL - LOUISVILLE","LONG TERM CARE","OPEN",38.24265652,-85.73123773,"OPEN"
"386","NORTON AUDUBON HOSPITAL","GENERAL ACUTE CARE","OPEN",38.2151274,-85.72281365,"OPEN"
"387","NORTON BROWNSBORO HOSPITAL","GENERAL ACUTE CARE","OPEN",38.31532568,-85.57589445,"OPEN"
"388","NORTON HOSPITAL","GENERAL ACUTE CARE","OPEN",38.24772315,-85.7504603,"OPEN"
"389","CAMC GENERAL HOSPITAL","GENERAL ACUTE CARE","OPEN",38.34792179,-81.62719975,"OPEN"
"390","OUR LADY OF PEACE","PSYCHIATRIC","OPEN",38.218809,-85.71059213,"OPEN"
"391","HIGHLAND HOSPITAL","PSYCHIATRIC","OPEN",38.31507673,-81.56901926,"OPEN"
"392","CHARLESTON SURGICAL HOSPITAL","GENERAL ACUTE CARE","OPEN",38.34335473,-81.63005402,"OPEN"
"393","THE BROOK HOSPITAL - KMI","PSYCHIATRIC","OPEN",38.2725393,-85.59647878,"OPEN"
"394","UNIVERSITY OF LOUISVILLE HOSPITAL","GENERAL ACUTE CARE","OPEN",38.24832296,-85.74433596,"OPEN"
"395","THOMAS MEMORIAL HOSPITAL","GENERAL ACUTE CARE","OPEN",38.35486511,-81.72686652,"OPEN"
"396","NORTHKEY COMMUNITY CARE-INTENSIVE SERVICES","PSYCHIATRIC","OPEN",39.04960905,-84.5293474,"OPEN"
"397","SELECT SPECIALTY HOSPITAL","LONG TERM CARE","OPEN",38.35388293,-81.63252688,"OPEN"
"398","PAUL B HALL REGIONAL MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",37.81551094,-82.8130513,"OPEN"
"399","ST FRANCIS HOSPITAL","GENERAL ACUTE CARE","OPEN",38.35346177,-81.63324072,"OPEN"
"400","JACKSON GENERAL HOSPITAL","CRITICAL ACCESS","OPEN",38.82287628,-81.73014727,"OPEN"
"401","JEFFERSON MEDICAL CENTER","CRITICAL ACCESS","OPEN",39.29598914,-77.85875906,"OPEN"
"402","UNITED HOSPITAL CENTER","GENERAL ACUTE CARE","OPEN",39.32831,-80.23946,"OPEN"
"403","HAMPSHIRE MEMORIAL HOSPITAL","CRITICAL ACCESS","OPEN",39.35095142,-78.75773594,"OPEN"
"404","GREENBRIER VALLEY MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",37.77316067,-80.47024923,"OPEN"
"405","GRANT MEMORIAL HOSPITAL","CRITICAL ACCESS","OPEN",39.00141868,-79.13699714,"OPEN"
"406","MONTGOMERY GENERAL HOSPITAL","CRITICAL ACCESS","OPEN",38.18267304,-81.32439917,"OPEN"
"407","ST. ELIZABETH EDGEWOOD","GENERAL ACUTE CARE","OPEN",39.01317816,-84.56278972,"OPEN"
"408","ST. ELIZABETH COVINGTON","GENERAL ACUTE CARE","OPEN",39.07134837,-84.51799989,"OPEN"
"409","PLATEAU MEDICAL CENTER","CRITICAL ACCESS","OPEN",37.97127658,-81.14978059,"OPEN"
"410","MINNIE HAMILTON HEALTH CARE CENTER","CRITICAL ACCESS","OPEN",38.92276007,-81.09249296,"OPEN"
"411","CORNERSTONE HOSPITAL OF HUNTINGTON","LONG TERM CARE","OPEN",38.43191388,-82.40076965,"OPEN"
"412","HEALTHSOUTH REHABILITATION HOSPITAL OF HUNTINGTON","REHABILITATION","OPEN",38.41888909,-82.33866826,"OPEN"
"413","BRISTOL MYERS SQUIBB CHILDRENS HOSPITAL","CHILDREN","OPEN",40.49584506,-74.44888636,"OPEN"
"414","MILDRED MITCHELL-BATEMAN HOSPITAL","PSYCHIATRIC","OPEN",38.41276559,-82.41330097,"OPEN"
"415","RIVER PARK HOSPITAL","PSYCHIATRIC","OPEN",38.41959145,-82.4366994,"OPEN"
"416","ST MARY S MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",38.43055045,-82.40041273,"OPEN"
"417","CABELL-HUNTINGTON HOSPITAL","GENERAL ACUTE CARE","OPEN",38.40976703,-82.4274023,"OPEN"
"418","HEALTHSOUTH MOUNTAINVIEW REGIONAL REHAB HOSPITAL","REHABILITATION","OPEN",39.65648602,-79.96198365,"OPEN"
"419","MONONGALIA COUNTY GENERAL HOSPITAL","GENERAL ACUTE CARE","OPEN",39.66361557,-79.94694373,"OPEN"
"420","UNION HOSPITAL OF CECIL COUNTY","GENERAL ACUTE CARE","OPEN",39.60854199,-75.83171748,"OPEN"
"421","WEST VIRGINIA UNIVERSITY HOSPITALS","GENERAL ACUTE CARE","OPEN",39.65442257,-79.95802214,"OPEN"
"422","SUMMERSVILLE REGIONAL MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",38.2925122,-80.82929269,"OPEN"
"423","WAR MEMORIAL HOSPITAL","CRITICAL ACCESS","OPEN",39.64238269,-78.20037833,"OPEN"
"424","OHIO VALLEY MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",40.06007458,-80.72168064,"OPEN"
"425","WHEELING HOSPITAL","GENERAL ACUTE CARE","OPEN",40.05911861,-80.68500734,"OPEN"
"426","PETERSON REHABILITATION HOSPITAL","REHABILITATION","OPEN",40.07988622,-80.69399837,"OPEN"
"427","WILLIAMSON MEMORIAL HOSPITAL","GENERAL ACUTE CARE","OPEN",37.67881896,-82.27264885,"OPEN"
"428","POTOMAC VALLEY HOSPITAL","CRITICAL ACCESS","OPEN",39.40950767,-79.00318076,"OPEN"
"429","BLUEFIELD REGIONAL MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",37.25573232,-81.23550747,"OPEN"
"430","HEALTHSOUTH SOUTHERN HILLS REGIONAL REHAB","REHABILITATION","OPEN",37.36396619,-81.11352907,"OPEN"
"431","PRINCETON COMMUNITY HOSPITAL","GENERAL ACUTE CARE","OPEN",37.36271893,-81.11301085,"OPEN"
"432","PLEASANT VALLEY HOSPITAL","GENERAL ACUTE CARE","OPEN",38.86906541,-82.12322387,"OPEN"
"433","REYNOLDS MEMORIAL HOSPITAL","GENERAL ACUTE CARE","OPEN",39.94614193,-80.75243755,"OPEN"
"434","BOONE MEMORIAL HOSPITAL","CRITICAL ACCESS","OPEN",38.0482,-81.80619,"OPEN"
"435","BRAXTON COUNTY MEMORIAL HOSPITAL","CRITICAL ACCESS","OPEN",38.66115929,-80.74860807,"OPEN"
"436","BROADDUS HOSPITAL ASSOCIATION","CRITICAL ACCESS","OPEN",39.15394107,-80.04095457,"OPEN"
