Y,Y,OBJECTID,ID,NAME,CITY,STATE,ZIP,ZIP4,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,BEDS,TRAUMA,,STATUS,
-73.88607966,40.74482736,7085,19611373,ELMHURST HOSPITAL CENTER,ELMHURST,NY,11373,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,551,QUEENS,36081,USA,40.74482736,-73.88607967,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,551,REGIONAL,,,OPEN
-73.81611489,40.70010365,7086,19711414,JAMAICA HOSPITAL MEDICAL CENTER,JAMAICA,NY,11414,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,408,QUEENS,36081,USA,40.70010365,-73.81611489,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,408,I,,,OPEN
-73.75355062,40.59870798,7087,19811691,ST. JOHN S EPISCOPAL HOSPITAL-SOUTH SHORE,FAR ROCKAWAY,NY,11691,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,241,QUEENS,36081,USA,40.59870798,-73.75355062,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,241,NOT AVAILABLE,,,OPEN
-89.22059253,37.72744555,7088,8062901,MEMORIAL HOSPITAL OF CARBONDALE,CARBONDALE,IL,62901,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,159,JACKSON,17077,USA,37.72744555,-89.22059253,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,159,NOT AVAILABLE,,,OPEN
-87.73251748,40.76560189,7089,8260970,IROQUOIS MEMORIAL HOSPITAL,WATSEKA,IL,60970,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,84,IROQUOIS,17075,USA,40.76560189,-87.73251748,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,84,NOT AVAILABLE,,,OPEN
-87.65973327,40.45868989,7090,14860942,HOOPESTON COMMUNITY MEMORIAL HOSPITAL,HOOPESTON,IL,60942,NOT AVAILABLE,CRITICAL ACCESS,OPEN,99,VERMILION,17183,USA,40.45868989,-87.65973327,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,99,NOT AVAILABLE,,,OPEN
-87.82153878,36.86634023,7091,11342211,TRIGG COUNTY HOSPITAL INC.,CADIZ,KY,42211,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,25,TRIGG,21221,USA,36.86634023,-87.82153878,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,25,NOT AVAILABLE,,,OPEN
-87.94765598,37.62879646,7092,5942437,METHODIST HOSPITAL UNION COUNTY,MORGANFIELD,KY,42437,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,25,UNION,21225,USA,37.62879646,-87.94765598,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,25,NOT AVAILABLE,,,OPEN
-87.64543324,40.13783245,7093,4761832,PRESENCE UNITED SAMARITANS MEDCTR-LOGAN,DANVILLE,IL,61832,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,127,VERMILION,17183,USA,40.13783245,-87.64543324,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,127,NOT AVAILABLE,,,OPEN
-87.58695313,40.12327171,7094,2461832,VETERANS AFFAIRS ILLIANA HEALTH CARE SYSTEM,DANVILLE,IL,61832,NOT AVAILABLE,MILITARY,OPEN,221,VERMILION,17183,USA,40.12327171,-87.58695313,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,221,NOT AVAILABLE,,,OPEN
-86.43597977,36.96503762,7095,2942102,GREENVIEW REGIONAL HOSPITAL,BOWLING GREEN,KY,42102,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,211,WARREN,21227,USA,36.96503762,-86.43597977,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,211,NOT AVAILABLE,,,OPEN
-86.38313695,36.99707201,7096,8442103,RIVENDELL BEHAVIORAL HEALTH SERVICES,BOWLING GREEN,KY,42103,NOT AVAILABLE,PSYCHIATRIC,OPEN,125,WARREN,21227,USA,36.99707201,-86.38313695,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,125,NOT AVAILABLE,,,OPEN
-86.44648889,36.95703881,7097,9642104,SOUTHERN KENTUCKY REHABILITATION HOSPITAL,BOWLING GREEN,KY,42104,NOT AVAILABLE,REHABILITATION,OPEN,60,WARREN,21227,USA,36.95703881,-86.44648889,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,60,NOT AVAILABLE,,,OPEN
-86.42975938,36.99597151,7098,10942101,THE MEDICAL CENTER AT BOWLING GREEN,BOWLING GREEN,KY,42101,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,337,WARREN,21227,USA,36.99597151,-86.42975938,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,337,NOT AVAILABLE,,,OPEN
-73.85150671,40.72899467,7099,20011375,FOREST HILLS HOSPITAL,FOREST HILLS,NY,11375,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,222,QUEENS,36081,USA,40.72899467,-73.85150671,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,222,NOT AVAILABLE,,,OPEN
-73.94237898,40.69952267,7100,20211206,WOODHULL MEDICAL AND MENTAL HEALTH CENTER,BROOKLYN,NY,11206,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,388,KINGS,36047,USA,40.69952267,-73.94237898,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,388,NOT AVAILABLE,,,OPEN
-73.82541638,40.74677228,7101,20311355,NEW YORK HOSPITAL QUEENS,FLUSHING,NY,11355,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,519,QUEENS,36081,USA,40.74677228,-73.82541638,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,519,I,,,OPEN
-74.1059378,40.63590241,7102,20610301,RICHMOND UNIVERSITY MEDICAL CENTER - MAIN CAMPUS,STATEN ISLAND,NY,10301,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,448,RICHMOND,36085,USA,40.63590241,-74.1059378,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,448,REGIONAL,,,OPEN
-74.08621989,40.58498461,7103,20710305,STATEN ISLAND UNIVERSITY HOSPITAL - NORTH,STATEN ISLAND,NY,10305,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,508,RICHMOND,36085,USA,40.58498461,-74.08621989,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,508,REGIONAL,,,OPEN
-78.73023829,42.99403948,7104,20914209,MILLARD FILLMORE SUBURBAN HOSPITAL,WILLIAMSVILLE,NY,14209,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,265,ERIE,36029,USA,42.99403948,-78.73023829,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,265,NOT AVAILABLE,,,OPEN
-73.748675,42.67418337,7105,113912204,ALBANY MEMORIAL HOSPITAL,ALBANY,NY,12204,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,165,ALBANY,36001,USA,42.67418337,-73.748675,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,165,NOT AVAILABLE,,,OPEN
-73.97538175,40.7393201,7106,114010016,BELLEVUE HOSPITAL CENTER,NEW YORK,NY,10016,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,912,NEW YORK,36061,USA,40.7393201,-73.97538175,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,912,I,,,OPEN
-84.24430076,44.26380231,7107,11348661,WEST BRANCH REGIONAL MEDICAL CENTER,WEST BRANCH,MI,48661,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,88,OGEMAW,26129,USA,44.26380231,-84.24430076,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,88,NOT AVAILABLE,,,OPEN
-73.91114694,40.84349255,7108,114210457,BRONX-LEBANON HOSPITAL CENTER - CONCOURSE DIVISION,BRONX,NY,10457,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,415,BRONX,36005,USA,40.84349255,-73.91114695,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,415,NOT AVAILABLE,,,OPEN
-73.91731809,42.81985762,7109,114312308,ELLIS HOSPITAL,SCHENECTADY,NY,12308,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,368,SCHENECTADY,36093,USA,42.81985762,-73.91731809,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,368,NOT AVAILABLE,,,OPEN
-73.62238567,40.8710014,7110,114511542,GLEN COVE HOSPITAL,GLEN COVE,NY,11542,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,247,NASSAU,36059,USA,40.8710014,-73.62238567,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,247,NOT AVAILABLE,,,OPEN
-73.93354531,40.65944045,7111,114611203,KINGSBROOK JEWISH MEDICAL CENTER,BROOKLYN,NY,11203,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,303,KINGS,36047,USA,40.65944045,-73.93354531,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,303,NOT AVAILABLE,,,OPEN
-74.00074457,40.73773991,7112,114710011,LENOX HILL HEALTHPLEX,NEW YORK,NY,10011,NOT AVAILABLE,GENERAL ACUTE CARE,CLOSED,-999,NEW YORK,36061,USA,40.73773991,-74.00074457,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,-999,NOT AVAILABLE,,,OPEN
-73.70810636,40.75434328,7113,114811040,LONG ISLAND JEWISH MEDICAL CENTER,NEW HYDE PARK,NY,11040,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,1025,QUEENS,36081,USA,40.75434328,-73.70810636,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,1025,NOT AVAILABLE,,,OPEN
-78.77257279,42.78054509,7114,115014127,MERCY HOSPITAL - MERCY HOSPITAL ORCHARD PARK DIVISION,ORCHARD PARK,NY,14127,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,-999,ERIE,36029,USA,42.78054509,-78.77257279,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,-999,NOT AVAILABLE,,,OPEN
-84.65303656,37.54279432,7115,2040484,EPHRAIM MCDOWELL FORT LOGAN HOSPITAL,STANFORD,KY,40484,NOT AVAILABLE,CRITICAL ACCESS,OPEN,25,LINCOLN,21137,USA,37.54279432,-84.65303656,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,25,NOT AVAILABLE,,,OPEN
-82.81252179,37.11292722,7116,12241858,WHITESBURG ARH HOSPITAL,WHITESBURG,KY,41858,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,90,LETCHER,21133,USA,37.11292722,-82.81252179,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,90,NOT AVAILABLE,,,OPEN
-75.26660171,43.08149046,7117,115113501,"MOHAWK VALLEY HEART INSTITUTE, INC",UTICA,NY,13501,NOT AVAILABLE,SPECIAL,OPEN,-999,ONEIDA,36065,USA,43.08149046,-75.26660171,622310,"HOSPITALS, SPECIALTY (EXCEPT PSYCHIATRIC, SUBSTANCE ABUSE)",-999,NOT AVAILABLE,,,OPEN
-73.840562,40.91289836,7118,115210550,MONTEFIORE MOUNT VERNON HOSPITAL,MOUNT VERNON,NY,10550,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,176,WESTCHESTER,36119,USA,40.91289836,-73.840562,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,176,NOT AVAILABLE,,,OPEN
-83.37858385,37.16410598,7119,5441749,MARY BRECKINRIDGE ARH HOSPITAL,HYDEN,KY,41749,NOT AVAILABLE,CRITICAL ACCESS,OPEN,25,LESLIE,21131,USA,37.16410598,-83.37858386,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,25,NOT AVAILABLE,,,OPEN
-88.22850246,37.26305319,7120,4942078,LIVINGSTON HOSPITAL AND HEALTHCARE SERVICES,SALEM,KY,42078,NOT AVAILABLE,CRITICAL ACCESS,OPEN,25,LIVINGSTON,21139,USA,37.26305319,-88.22850246,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,25,NOT AVAILABLE,,,OPEN
-73.7877626,40.91280606,7121,115310802,MONTEFIORE NEW ROCHELLE HOSPITAL,NEW ROCHELLE,NY,10802,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,223,WESTCHESTER,36119,USA,40.91280606,-73.7877626,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,23,NOT AVAILABLE,,,OPEN
-73.94290124,40.6188201,7122,115411234,MOUNT SINAI BETH ISRAEL BROOKLYN,BROOKLYN,NY,11234,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,212,KINGS,36047,USA,40.6188201,-73.94290124,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,212,NOT AVAILABLE,,,OPEN
-73.92488434,40.76829506,7123,115511102,MOUNT SINAI HOSPITAL - MOUNT SINAI HOSPITAL OF QUEENS,LONG ISLAND CITY,NY,11102,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,228,QUEENS,36081,USA,40.76829506,-73.92488434,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,228,NOT AVAILABLE,,,OPEN
-73.91305033,40.87327524,7124,115610034,NEW YORK PRESBYTERIAN HOSPITAL - ALLEN HOSPITAL,NEW YORK,NY,10034,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,196,NEW YORK,36061,USA,40.87327524,-73.91305033,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,196,NOT AVAILABLE,,,OPEN
-73.75390988,41.02757951,7125,115710605,NEW YORK PRESBYTERIAN HOSPITAL - WESTCHESTER DIVISION,WHITE PLAINS,NY,10605,NOT AVAILABLE,PSYCHIATRIC,OPEN,270,WESTCHESTER,36119,USA,41.02757951,-73.75390988,622210,MENTAL HEALTH HOSPITALS,270,NOT AVAILABLE,,,OPEN
-73.89260099,41.29246466,7126,115910567,NEWYORK-PRESBYTERIAN/HUDSON VALLEY HOSPITAL,CORTLANDT MANOR,NY,10567,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,128,WESTCHESTER,36119,USA,41.29246466,-73.89260099,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,128,NOT AVAILABLE,,,OPEN
-77.69777078,42.55302525,7127,116014437,NICHOLAS H NOYES MEMORIAL HOSPITAL,DANSVILLE,NY,14437,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,67,LIVINGSTON,36051,USA,42.55302525,-77.69777078,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,67,NOT AVAILABLE,,,OPEN
-73.91319583,41.93547004,7128,116112572,NORTHERN DUTCHESS HOSPITAL,RHINEBECK,NY,12572,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,68,DUTCHESS,36027,USA,41.93547004,-73.91319583,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,68,NOT AVAILABLE,,,OPEN
-76.10738979,43.09843904,7129,116213211,CROUSE HOSPITAL - COMMONWEALTH DIVISION,SYRACUSE,NY,13211,NOT AVAILABLE,SPECIAL,OPEN,40,ONONDAGA,36067,USA,43.09843904,-76.10738979,622210,"HOSPITALS, SUBSTANCE ABUSE",40,NOT AVAILABLE,,,OPEN
-75.65449007,43.07770601,7130,116313421,ONEIDA HEALTHCARE,ONEIDA,NY,13421,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,101,MADISON,36053,USA,43.07770601,-75.65449007,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,101,NOT AVAILABLE,,,OPEN
-76.48991686,43.448562,7131,116513126,OSWEGO HOSPITAL - ALVIN L KRAKAU COMM MTL HEALTH CENTER DIV,OSWEGO,NY,13126,NOT AVAILABLE,PSYCHIATRIC,OPEN,32,OSWEGO,36075,USA,43.448562,-76.48991686,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",32,NOT AVAILABLE,,,OPEN
-73.95462317,40.76304744,7132,116610021,ROCKEFELLER UNIVERSITY HOSPITAL,NEW YORK,NY,10021,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,40,NEW YORK,36061,USA,40.76304744,-73.95462317,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,40,NOT AVAILABLE,,,OPEN
-73.93986126,40.81426493,7133,116710037,HARLEM HOSPITAL CENTER,NEW YORK,NY,10037,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,282,NEW YORK,36061,USA,40.81426493,-73.93986126,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,282,REGIONAL,,,OPEN
-73.94162385,40.80328511,7134,116810035,HENRY J. CARTER SPECIALTY HOSPITAL,NEW YORK,NY,10035,NOT AVAILABLE,LONG TERM CARE,OPEN,201,NEW YORK,36061,USA,40.80328511,-73.94162385,622310,"EXTENDED CARE HOSPITALS (EXCEPT MENTAL, SUBSTANCE ABUSE)",201,NOT AVAILABLE,,,OPEN
-73.89136288,40.85268901,7135,116910457,SBH HEALTH SYSTEM,BRONX,NY,10457,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,461,BRONX,36005,USA,40.85268901,-73.89136288,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,461,REGIONAL,,,OPEN
-77.27890663,42.3743292,7136,117114810,IRA DAVENPORT MEMORIAL HOSPITAL INC,BATH,NY,14810,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,35,STEUBEN,36101,USA,42.3743292,-77.27890663,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,35,NOT AVAILABLE,,,OPEN
-73.05439851,40.9390674,7137,117211777,JOHN T MATHER MEMORIAL HOSPITAL OF PORT JEFFERSON NEW YORK INC,PORT JEFFERSON,NY,11777,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,248,SUFFOLK,36103,USA,40.9390674,-73.05439851,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,248,NOT AVAILABLE,,,OPEN
-74.18712292,42.95906517,7138,117412010,ST. MARY S HEALTHCARE - AMSTERDAM MEMORIAL CAMPUS,AMSTERDAM,NY,12010,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,10,MONTGOMERY,36057,USA,42.95906517,-74.18712293,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,10,NOT AVAILABLE,,,OPEN
-73.90522461,42.69962755,7139,117612084,ST. PETER S ADDICTION RECOVERY CENTER,GUILDERLAND,NY,12084,NOT AVAILABLE,REHABILITATION,OPEN,40,ALBANY,36001,USA,42.69962755,-73.90522461,622210,"HOSPITALS, SUBSTANCE ABUSE",40,NOT AVAILABLE,,,OPEN
-73.67266608,42.73335775,7140,117712180,THE BURDETT CARE CENTER,TROY,NY,12180,NOT AVAILABLE,WOMEN,OPEN,15,RENSSELAER,36083,USA,42.73335775,-73.67266608,622310,"HOSPITALS, SPECIALTY (EXCEPT PSYCHIATRIC, SUBSTANCE ABUSE)",15,NOT AVAILABLE,,,OPEN
-91.11326502,40.40799681,7141,1662321,MEMORIAL HOSPITAL ASSOCIATION,CARTHAGE,IL,62321,NOT AVAILABLE,CRITICAL ACCESS,OPEN,18,HANCOCK,17067,USA,40.40799681,-91.11326503,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,18,NOT AVAILABLE,,,OPEN
-88.42675331,41.3693259,7142,5060450,MORRIS HOSPITAL & HEALTHCARE CENTERS,MORRIS,IL,60450,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,89,GRUNDY,17063,USA,41.3693259,-88.42675331,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,89,LEVEL II,,,OPEN
-90.41276401,39.29680259,7143,13562016,THOMAS H BOYD MEMORIAL HOSPITAL,CARROLLTON,IL,62016,NOT AVAILABLE,CRITICAL ACCESS,OPEN,286,GREENE,17061,USA,39.29680259,-90.41276401,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,286,NOT AVAILABLE,,,OPEN
-89.27158643,40.72138986,7144,14261530,ADVOCATE EUREKA  HOSPITAL,EUREKA,IL,61530,NOT AVAILABLE,CRITICAL ACCESS,OPEN,18,WOODFORD,17203,USA,40.72138986,-89.27158643,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,18,NOT AVAILABLE,,,OPEN
-88.9971556,42.25854854,7145,3561108,VAN MATRE REHABILITATION HOSPITAL,ROCKFORD,IL,61108,NOT AVAILABLE,REHABILITATION,OPEN,50,WINNEBAGO,17201,USA,42.25854854,-88.9971556,622210,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",50,NOT AVAILABLE,,,OPEN
-89.07413954,42.26567488,7146,10961104,SWEDISH AMERICAN HOSPITAL,ROCKFORD,IL,61104,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,325,WINNEBAGO,17201,USA,42.26567488,-89.07413954,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,325,LEVEL II,,,OPEN
-77.70515091,43.19291838,7147,117814626,THE UNITY HOSPITAL OF ROCHESTER,ROCHESTER,NY,14626,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,311,MONROE,36055,USA,43.19291838,-77.70515091,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,311,NOT AVAILABLE,,,OPEN
-89.09844135,42.29842717,7148,11361103,ROCKFORD MEMORIAL HOSPITAL,ROCKFORD,IL,61101,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,297,WINNEBAGO,17201,USA,42.29842717,-89.09844135,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,297,LEVEL I,,,OPEN
-89.02631327,37.8010121,7149,662948,HERRIN HOSPITAL,HERRIN,IL,62948,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,114,WILLIAMSON,17199,USA,37.8010121,-89.02631327,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,114,NOT AVAILABLE,,,OPEN
-88.99133558,37.74284317,7150,9162959,HEARTLAND REGIONAL MEDICAL CENTER,MARION,IL,62959,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,92,WILLIAMSON,17199,USA,37.74284317,-88.99133558,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,92,NOT AVAILABLE,,,OPEN
-77.63709975,43.14869528,7151,117914611,THE UNITY HOSPITAL OF ROCHESTER-ST MARYS CAMPUS,ROCHESTER,NY,14611,NOT AVAILABLE,PSYCHIATRIC,OPEN,40,MONROE,36055,USA,43.14869528,-77.63709975,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",40,NOT AVAILABLE,,,OPEN
-76.63827028,38.30213763,7152,620650,MEDSTAR SAINT MARY S HOSPITAL,LEONARDTOWN,MD,20650,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,95,ST. MARY S,24037,USA,38.30213763,-76.63827028,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,95,NOT AVAILABLE,,,OPEN
-73.92770935,41.71783839,7153,118012601,MID-HUDSON VALLEY DIVISION OF WESTCHESTER MEDICAL CENTER,POUGHKEEPSIE,NY,12601,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,243,DUTCHESS,36027,USA,41.71783839,-73.92770935,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,243,AREA,,,OPEN
-73.84589022,40.84988921,7154,118110461,MONTEFIORE MED CENTER - JACK D WEILER HOSP OF A EINSTEIN COLLEGE DIV,BRONX,NY,10461,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,421,BRONX,36005,USA,40.84988921,-73.84589022,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,421,NOT AVAILABLE,,,OPEN
-73.46941986,44.70044304,7155,118212901,THE UNIVERSITY OF VERMONT HEALTH NETWORK - CHAMPLAIN VALLEY PHYSICIANS HOSPITAL,PLATTSBURGH,NY,12901,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,300,CLINTON,36019,USA,44.70044304,-73.46941987,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,300,AREA,,,OPEN
-75.39546902,42.3041547,7156,118413838,TRI TOWN REGIONAL HEALTHCARE,SIDNEY,NY,13838,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,4,DELAWARE,36025,USA,42.3041547,-75.39546902,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,4,NOT AVAILABLE,,,OPEN
-73.86119119,40.89369717,7157,118510466,MONTEFIORE MEDICAL CENTER-WAKEFIELD HOSPITAL,BRONX,NY,10466,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,325,BRONX,36005,USA,40.89369717,-73.86119119,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,325,NOT AVAILABLE,,,OPEN
-73.9874019,40.76982061,7158,118610019,MOUNT SINAI WEST,NEW YORK,NY,10019,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,514,NEW YORK,36061,USA,40.76982061,-73.9874019,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,514,NOT AVAILABLE,,,OPEN
-88.954816,37.72431427,7159,4562959,MARION IL VA MEDICAL CENTER,MARION,IL,62959,NOT AVAILABLE,MILITARY,OPEN,225,WILLIAMSON,17199,USA,37.72431427,-88.954816,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,225,NOT AVAILABLE,,,OPEN
-77.03573523,39.01472214,7160,1920910,HOLY CROSS HOSPITAL,SILVER SPRING,MD,20910,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,409,MONTGOMERY,24031,USA,39.01472214,-77.03573523,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,409,NOT AVAILABLE,,,OPEN
-87.98343597,41.54468733,7161,10560451,SILVER CROSS HOSPITAL  AND MEDICAL CENTERS,NEW LENOX,IL,60451,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,289,WILL,17197,USA,41.54468733,-87.98343597,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,289,LEVEL II,,,OPEN
-88.08465144,41.68086496,7162,13360440,ADVENTIST BOLINGBROOK HOSPITAL,BOLINGBROOK,IL,60440,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,148,WILL,17197,USA,41.68086496,-88.08465144,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,148,LEVEL II,,,OPEN
-76.99270169,38.72856337,7163,2520744,FORT WASHINGTON HOSPITAL,FORT WASHINGTON,MD,20744,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,37,PRINCE GEORGE S,24033,USA,38.72856337,-76.99270169,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,37,NOT AVAILABLE,,,OPEN
-74.58514441,39.97725682,7164,2108015,DEBORAH HEART AND LUNG CENTER,BROWNS MILLS,NJ,8015,NOT AVAILABLE,SPECIAL,OPEN,89,BURLINGTON,34005,USA,39.97725682,-74.58514441,622310,"HOSPITALS, SPECIALTY (EXCEPT PSYCHIATRIC, SUBSTANCE ABUSE)",89,NOT AVAILABLE,,,OPEN
-74.91813873,39.88243807,7165,2508053,MARLTON REHABILITATION HOSPITAL,MARLTON,NJ,8053,NOT AVAILABLE,REHABILITATION,OPEN,46,BURLINGTON,34005,USA,39.88243807,-74.91813873,622210,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",46,NOT AVAILABLE,,,OPEN
-89.69665558,41.80220562,7166,2061081,CGH MEDICAL CENTER,STERLING,IL,61081,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,99,WHITESIDE,17195,USA,41.80220562,-89.69665558,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,99,NOT AVAILABLE,,,OPEN
-76.8652504,38.98269454,7167,2420706,DOCTORS  COMMUNITY HOSPITAL,LANHAM,MD,20706,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,190,PRINCE GEORGE S,24033,USA,38.98269454,-76.8652504,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,190,NOT AVAILABLE,,,OPEN
